2,1.4032,4.0115,0.99229,3.642,0.71407,4.0115,1.211,1.4032,3.8342,1.0282
3,1.4032,3.642,4.0115,4.0115,3.642,1.5847,0.43993,1.0282,4.0115,1.5806
4,0.72314,1.0282,3.1541,0,3.4233,1.5806,1.0704,3.1541,0.85082,2.7638
5,1.4032,-2.431,0.65863,0,-2.7638,0.3445,0,0,1.4174,0.43993
7,1.211,3.4233,4.3485,1.7503,1.2477,1.7503,1.5806,4.1812,1.4032,3.4233
8,2.7638,1.4032,1.211,1.4032,3.4233,-0.11371,1.4174,3.642,1.2477,0.65863
9,1.5349,0.95513,1.0282,1.5806,1.1979,-0.39031,0.65946,1.3641,1.5415,0.68004
10,4.3485,4.0115,1.0704,4.0115,1.4032,1.4174,1.4032,1.211,2.0873,0.85742
