2,1.0704,4.0115,0.85082,0.72314,1.1979,1.5847,0.33283,2.7638,0.72314,1.5806
3,0.26915,0.58827,1.3652,0.64426,0.43993,0.81157,0.81157,-0.1922,1.3652,0.85742
4,0.093673,0.53927,0.88377,0.29719,2.2646,1.1944,1.2723,1.0271,0.1258,0
5,0,0.58827,-0.14335,1.4032,0.3445,0.86145,1.0282,0.68407,0.093673,1.0282
7,0.87816,1.2477,2.0873,1.2723,0.88377,1.3641,1.5415,4.3485,0.87816,1.211
8,0.70658,1.7503,0.58827,0.65863,4.1812,-0.31722,1.5349,1.5806,1.5806,0.36958
9,1.3641,0.337,1.211,1.0271,0.88377,-0.1922,0.68004,0.99229,0.53927,3.642
10,1.7503,1.7123,0.87816,1.4032,1.4174,1.5806,1.211,1.0704,1.7544,1.4174
