0.34708,0.25704,0.48785,1.5806,1.5415,-0.085453,1.3641,2.7826,1.2459,1.3981
1.3981,4.5182,0.70658,2.6755,0.60805,0.53927,1.4174,0.92527,0.98126,1.9318
1.7503,-0.87816,0.64426,0,0.53669,0.81157,1.1586,-0.62293,0.85742,1.0511
0.25704,0.92527,0.60805,0.86145,1.1944,1.3641,1.1944,1.1944,0.10499,0.2187
-0.25335,-0.38286,-0.67373,0,-0.31722,0.50669,0.36958,-0.2187,-0.2187,0.47457
0.92527,0.093673,0.64426,0.98126,0.53927,-1.1604,-0.67373,0.17738,0,0.17078
0.41089,1.0271,-0.38286,0.98126,1.3981,0.17738,0.68407,1.4174,0.71407,0
1.6832,0.42124,1.1979,0.71407,1.2208,-0.48785,0.3445,1.7544,0.71407,1.7503
