2,0.73333,0.8,0.71111,0.68889,0.75556,0.8,0.66667,0.68889,0.68889,0.77778
3,0.64444,0.66667,0.77778,0.66667,0.66667,0.68889,0.68889,0.53333,0.77778,0.71111
4,0.57778,0.64444,0.71111,0.62222,0.86667,0.75556,0.75556,0.73333,0.62222,0.6
5,0.55556,0.66667,0.6,0.75556,0.64444,0.66667,0.73333,0.64444,0.57778,0.73333
7,0.71111,0.75556,0.84444,0.75556,0.71111,0.77778,0.8,0.84444,0.71111,0.73333
8,0.66667,0.8,0.66667,0.68889,0.82222,0.53333,0.8,0.77778,0.77778,0.62222
9,0.77778,0.55556,0.73333,0.73333,0.71111,0.53333,0.68889,0.71111,0.64444,0.75556
10,0.8,0.82222,0.71111,0.75556,0.77778,0.77778,0.73333,0.73333,0.82222,0.77778
