0.68407,3.8342,1.5806,0.72314,3.642,-0.31722,1.1979,4.3485,2.7638,1.1979
3.8342,1.7503,1.0511,1.4174,1.5415,0.47457,1.5806,4.3485,-0.14335,1.7503
1.0704,1.0282,0.10499,0.44075,0.2187,0.65863,0.65863,-0.84162,1.0511,0.85742
-1.0271,-0.34708,0.10499,0.083652,1.1979,0.88377,0,-0.38286,0,-0.77008
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-0.97669,-3.1541,0,0,0
0.10499,0.53669,0.1922,0.87627,1.0511,-0.50093,0.60805,1.4032,0.10499,0.1922
0.17078,-0.87627,0.43993,3.1541,0,0,0.2187,0.10499,0.53669,0.88377
